time,open,high,low,close,volume,ticker,%_change,change,latest_change
2022-05-17,28020,29980,27860,29980,74800,TV2,6.88,1930.0,1930.0 (6.88%)
2022-05-18,30470,30470,28730,29690,136400,TV2,-0.97,-290.0,-290.0 (-0.97%)
2022-05-19,29340,29470,28760,29020,58200,TV2,-2.26,-670.0,-670.0 (-2.26%)
2022-05-20,29020,29400,29020,29210,59800,TV2,0.65,190.0,190.0 (0.65%)
2022-05-23,29210,29270,28570,28820,74400,TV2,-1.34,-390.0,-390.0 (-1.34%)
2022-05-24,29660,29660,28500,28950,35300,TV2,0.45,130.0,130.0 (0.45%)
2022-05-25,28760,29660,28760,29660,119500,TV2,2.45,710.0,710.0 (2.45%)
2022-05-26,30310,31080,29850,31080,162700,TV2,4.79,1420.0,1420.0 (4.79%)
2022-05-27,31400,31400,30890,31180,50300,TV2,0.32,100.0,100.0 (0.32%)
2022-05-30,31560,31560,30630,31110,88100,TV2,-0.22,-70.0,-70.0 (-0.22%)
2022-05-31,30950,31600,30050,31530,90500,TV2,1.35,420.0,420.0 (1.35%)
2022-06-01,31270,31470,30660,31020,51700,TV2,-1.62,-510.0,-510.0 (-1.62%)
2022-06-02,31020,31270,30240,30310,95600,TV2,-2.29,-710.0,-710.0 (-2.29%)
2022-06-03,30400,30500,29660,29730,87500,TV2,-1.91,-580.0,-580.0 (-1.91%)
2022-06-06,29790,31270,29630,30630,212000,TV2,3.03,900.0,900.0 (3.03%)
2022-06-07,30950,32759,30500,32759,323300,TV2,6.95,2129.0,2129.0 (6.95%)
2022-06-08,33530,33530,32500,32689,145400,TV2,-0.21,-70.0,-70.0 (-0.21%)
2022-06-09,32689,34500,32560,34170,336900,TV2,4.53,1481.0,1481.0 (4.53%)
2022-06-10,33790,34500,32240,32240,214800,TV2,-5.65,-1930.0,-1930.0 (-5.65%)
2022-06-13,30630,33530,30500,31310,274000,TV2,-2.88,-930.0,-930.0 (-2.88%)
2022-06-14,31340,32140,30950,31310,279800,TV2,0.0,0.0,0.0 (0.0%)
2022-06-15,31310,32180,30310,30500,112900,TV2,-2.59,-810.0,-810.0 (-2.59%)
2022-06-16,31530,32240,30690,31080,187300,TV2,1.9,580.0,580.0 (1.9%)
2022-06-17,30340,31020,30310,30850,128600,TV2,-0.74,-230.0,-230.0 (-0.74%)
2022-06-20,30310,30950,29020,29020,145600,TV2,-5.93,-1830.0,-1830.0 (-5.93%)
2022-06-21,28080,28890,26990,27400,287700,TV2,-5.58,-1620.0,-1620.0 (-5.58%)
2022-06-22,27400,27730,26440,26440,111000,TV2,-3.5,-960.0,-960.0 (-3.5%)
2022-06-23,26340,27080,25820,27080,114300,TV2,2.42,640.0,640.0 (2.42%)
2022-06-24,27080,27790,27080,27470,48000,TV2,1.44,390.0,390.0 (1.44%)
2022-06-27,28240,28240,27600,27980,35800,TV2,1.86,510.0,510.0 (1.86%)
2022-06-28,28370,28370,27860,28110,55600,TV2,0.46,130.0,130.0 (0.46%)
2022-06-29,27730,28110,27400,27860,71800,TV2,-0.89,-250.0,-250.0 (-0.89%)
2022-06-30,29020,29020,27730,28470,151400,TV2,2.19,610.0,610.0 (2.19%)
2022-07-01,28240,28470,27730,28310,75300,TV2,-0.56,-160.0,-160.0 (-0.56%)
2022-07-04,28310,28310,27730,27760,27000,TV2,-1.94,-550.0,-550.0 (-1.94%)
2022-07-05,27730,27730,26440,26440,130900,TV2,-4.76,-1320.0,-1320.0 (-4.76%)
2022-07-06,25790,26400,25470,25470,81700,TV2,-3.67,-970.0,-970.0 (-3.67%)
